,VIN,Address,Date,Lat,Long,t2,VIN1,Address1,Date1,Lat1,Long1,t21
129,BNYB108,Green P-25 Dundas St E(no double parking),2017-10-17 08:10:00,43.656,-79.37993,2017-10-17 12:26:00,BNYB108,"58 Beaty Ave, Toronto, ON M6K 3B4",2017-10-17 14:32:00,43.63834,-79.44072,2017-10-17 21:01:00
130,BNYB108,"58 Beaty Ave, Toronto, ON M6K 3B4",2017-10-17 14:32:00,43.63834,-79.44072,2017-10-17 21:01:00,BNYB108,"1608 Queen St W, Toronto, ON M6R 1A8",2017-10-17 21:11:00,43.63959,-79.44179,2017-10-17 23:57:00
132,BNYB112,"2 Thelma Ave, Toronto, ON M4V 1X9",2017-10-17 00:00:00,43.68965,-79.41259,2017-10-17 08:50:00,BNYB112,UofT-42 Harbord St-car2go park signs (enter alley),2017-10-17 09:10:00,43.66373,-79.40103,2017-10-17 19:34:00
133,BNYB112,UofT-42 Harbord St-car2go park signs (enter alley),2017-10-17 09:10:00,43.66373,-79.40103,2017-10-17 19:34:00,BNYB112,"Barbara Barrett Ln, Toronto, ON M5S 2M7",2017-10-17 19:49:00,43.66538,-79.40765,2017-10-17 20:10:00
134,BNYB112,"Barbara Barrett Ln, Toronto, ON M5S 2M7",2017-10-17 19:49:00,43.66538,-79.40765,2017-10-17 20:10:00,BNYB112,"104 Follis Ave, Toronto, ON M6G 1S9",2017-10-17 20:40:00,43.66855,-79.41808,2017-10-17 21:26:00
135,BNYB112,"104 Follis Ave, Toronto, ON M6G 1S9",2017-10-17 20:40:00,43.66855,-79.41808,2017-10-17 21:26:00,BNYB112,"70 Lynn Williams St, Toronto, ON M6K 3N6",2017-10-17 21:56:00,43.63924,-79.41618,2017-10-17 23:57:00
137,BNYB113,"107 Lyall Ave, Toronto, ON M4E 1W6",2017-10-17 00:00:00,43.68195,-79.29145,2017-10-17 09:10:00,BNYB113,Green P-37 Yorkville Ave (garage),2017-10-17 09:58:00,43.67129,-79.38933,2017-10-17 17:13:00
138,BNYB113,Green P-37 Yorkville Ave (garage),2017-10-17 09:58:00,43.67129,-79.38933,2017-10-17 17:13:00,BNYB113,"6 Natalie Pl, Toronto, ON M4M 3P7",2017-10-17 17:58:00,43.66213,-79.34223,2017-10-17 18:13:00
139,BNYB113,"6 Natalie Pl, Toronto, ON M4M 3P7",2017-10-17 17:58:00,43.66213,-79.34223,2017-10-17 18:13:00,BNYB113,"679 Carlaw Ave, Toronto, ON M4K 3K7",2017-10-17 18:49:00,43.6766,-79.34653,2017-10-17 23:22:00
140,BNYB113,"679 Carlaw Ave, Toronto, ON M4K 3K7",2017-10-17 18:49:00,43.6766,-79.34653,2017-10-17 23:22:00,BNYB113,Green P-35 Erindale Ave(no double parking),2017-10-17 23:32:00,43.67732,-79.35747,2017-10-17 23:57:00
142,BNYB114,"378 Roncesvalles Ave, Toronto, ON M6R 2M7",2017-10-17 00:00:00,43.65025,-79.45062,2017-10-17 06:54:00,BNYB114,"4 Glen Edyth Dr, Toronto, ON M4V 2V7",2017-10-17 07:45:00,43.67834,-79.40524,2017-10-17 18:43:00
143,BNYB114,"4 Glen Edyth Dr, Toronto, ON M4V 2V7",2017-10-17 07:45:00,43.67834,-79.40524,2017-10-17 18:43:00,BNYB114,"6 Louise Ave, York, ON M6C 1E4",2017-10-17 19:14:00,43.6844,-79.42175,2017-10-17 20:15:00
144,BNYB114,"6 Louise Ave, York, ON M6C 1E4",2017-10-17 19:14:00,43.6844,-79.42175,2017-10-17 20:15:00,BNYB114,"62 Kenwood Ave, York, ON M6C 2S2",2017-10-17 20:30:00,43.68461,-79.42288,2017-10-17 23:57:00
146,BNYB115,"23 St Columba Pl, Toronto, ON M4B",2017-10-17 00:00:00,43.70551,-79.31035,2017-10-17 09:36:00,BNYB115,"18 Benlamond Ave, Toronto, ON M4E 1Y9",2017-10-17 09:58:00,43.68084,-79.2993,2017-10-17 12:46:00
147,BNYB115,"18 Benlamond Ave, Toronto, ON M4E 1Y9",2017-10-17 09:58:00,43.68084,-79.2993,2017-10-17 12:46:00,BNYB115,"1 Benlamond Ave, Toronto, ON M4E 1Y8",2017-10-17 14:22:00,43.68077,-79.29931,2017-10-17 23:57:00
149,BNYB116,"220 Wychwood Ave, York, ON M6C 2T3",2017-10-17 00:00:00,43.68506,-79.42442,2017-10-17 08:10:00,BNYB116,"210-216 Wychwood Ave, York, ON M6C 2T3",2017-10-17 19:49:00,43.68448,-79.42417,2017-10-17 23:57:00
151,BNYB118,"Impark-22 Fort York(garage under sobeys, 5 spaces)",2017-10-17 00:00:00,43.64066,-79.39461,2017-10-17 09:53:00,BNYB118,"1950 St Clair Ave W, Toronto, ON M6N 1K1",2017-10-17 10:09:00,43.67212,-79.46846,2017-10-17 18:43:00
152,BNYB118,"1950 St Clair Ave W, Toronto, ON M6N 1K1",2017-10-17 10:09:00,43.67212,-79.46846,2017-10-17 18:43:00,BNYB118,"97 Hounslow Heath Rd, Toronto, ON M6N 1G7",2017-10-17 20:25:00,43.6739,-79.45992,2017-10-17 23:57:00
154,BNYB119,"628 McRoberts Ave, York, ON M6E 4R7",2017-10-17 00:00:00,43.69259,-79.4607,2017-10-17 08:40:00,BNYB119,"624 Dovercourt Rd, Toronto, ON M6H 2W6",2017-10-17 09:15:00,43.65836,-79.42829,2017-10-17 09:15:00
155,BNYB119,"624 Dovercourt Rd, Toronto, ON M6H 2W6",2017-10-17 09:15:00,43.65836,-79.42829,2017-10-17 09:15:00,BNYB119,"299-349 Melita Ave, Toronto, ON M6G",2017-10-17 09:36:00,43.67418,-79.42381,2017-10-17 17:03:00
156,BNYB119,"299-349 Melita Ave, Toronto, ON M6G",2017-10-17 09:36:00,43.67418,-79.42381,2017-10-17 17:03:00,BNYB119,"127 Braemar Ave, Toronto, ON M5P 2L3",2017-10-17 17:53:00,43.70374,-79.40934,2017-10-17 23:57:00
158,BNYB122,"72 Regal Rd, Toronto, ON M6H 2K1",2017-10-17 00:00:00,43.67452,-79.43899,2017-10-17 07:40:00,BNYB122,"146-158 Munro St, Toronto, ON M4M 2B9",2017-10-17 08:35:00,43.6627,-79.35333,2017-10-17 09:00:00
159,BNYB122,"146-158 Munro St, Toronto, ON M4M 2B9",2017-10-17 08:35:00,43.6627,-79.35333,2017-10-17 09:00:00,BNYB122,"254 Logan Ave, Toronto, ON M4M 2N4",2017-10-17 12:51:00,43.66095,-79.34273,2017-10-17 13:11:00
160,BNYB122,"254 Logan Ave, Toronto, ON M4M 2N4",2017-10-17 12:51:00,43.66095,-79.34273,2017-10-17 13:11:00,BNYB122,"226 Logan Ave, Toronto, ON M4M 2N3",2017-10-17 13:41:00,43.65964,-79.3422,2017-10-17 14:32:00
161,BNYB122,"226 Logan Ave, Toronto, ON M4M 2N3",2017-10-17 13:41:00,43.65964,-79.3422,2017-10-17 14:32:00,BNYB122,"28 Norwood Rd, Toronto, ON M4E 2S2",2017-10-17 15:17:00,43.68362,-79.30295,2017-10-17 23:57:00
163,BNYB152,"75 Dentonia Park Ave, East York, ON M4C 1X1",2017-10-17 00:00:00,43.69296,-79.29223,2017-10-17 08:05:00,BNYB152,"633 Wellington St W, Toronto, ON M5V",2017-10-17 09:25:00,43.64205,-79.405,2017-10-17 18:03:00
164,BNYB152,"633 Wellington St W, Toronto, ON M5V",2017-10-17 09:25:00,43.64205,-79.405,2017-10-17 18:03:00,BNYB152,"129 Apricot Ln, Toronto, ON M4E 1J6",2017-10-17 18:38:00,43.67176,-79.29436,2017-10-17 22:21:00
165,BNYB152,"129 Apricot Ln, Toronto, ON M4E 1J6",2017-10-17 18:38:00,43.67176,-79.29436,2017-10-17 22:21:00,BNYB152,"1695 Queen St E, Toronto, ON M4L",2017-10-17 22:31:00,43.66732,-79.31176,2017-10-17 23:57:00
167,BNYB154,"12 Palmerston Ave, Toronto, ON M6J 2H7",2017-10-17 00:00:00,43.64734,-79.40687,2017-10-17 06:54:00,BNYB154,"76 Beaty Ave, Toronto, ON M6K 3B4",2017-10-17 07:40:00,43.63888,-79.44089,2017-10-17 10:14:00
168,BNYB154,"76 Beaty Ave, Toronto, ON M6K 3B4",2017-10-17 07:40:00,43.63888,-79.44089,2017-10-17 10:14:00,BNYB154,"58 Sorauren Ave, Toronto, ON M6R 2C7",2017-10-17 14:22:00,43.64143,-79.44164,2017-10-17 21:06:00
169,BNYB154,"58 Sorauren Ave, Toronto, ON M6R 2C7",2017-10-17 14:22:00,43.64143,-79.44164,2017-10-17 21:06:00,BNYB154,"1604 Queen St W, Toronto, ON M6R 1A8",2017-10-17 21:11:00,43.63961,-79.44174,2017-10-17 23:57:00
171,BNYB155,Targetpark-539 King St W (1 Spot),2017-10-17 00:00:00,43.64446,-79.39813,2017-10-17 09:10:00,BNYB155,"56-90 Boston Ave, Toronto, ON M4M 2T9",2017-10-17 09:58:00,43.66369,-79.3398,2017-10-17 10:54:00
172,BNYB155,"56-90 Boston Ave, Toronto, ON M4M 2T9",2017-10-17 09:58:00,43.66369,-79.3398,2017-10-17 10:54:00,BNYB155,"42 Simpson Ave, Toronto, ON M4K 1A2",2017-10-17 11:09:00,43.6667,-79.35077,2017-10-17 11:45:00
173,BNYB155,"42 Simpson Ave, Toronto, ON M4K 1A2",2017-10-17 11:09:00,43.6667,-79.35077,2017-10-17 11:45:00,BNYB155,"13 Thorburn Ave, Toronto, ON M6K 1C4",2017-10-17 12:11:00,43.6354,-79.42679,2017-10-17 20:10:00
174,BNYB155,"13 Thorburn Ave, Toronto, ON M6K 1C4",2017-10-17 12:11:00,43.6354,-79.42679,2017-10-17 20:10:00,BNYB155,"48 Elm Grove Ave, Toronto, ON M6K 2J3",2017-10-17 20:35:00,43.64047,-79.43117,2017-10-17 22:06:00
175,BNYB155,"48 Elm Grove Ave, Toronto, ON M6K 2J3",2017-10-17 20:35:00,43.64047,-79.43117,2017-10-17 22:06:00,BNYB155,"1334 Queen St W, Toronto, ON M6K 1L4",2017-10-17 22:11:00,43.64165,-79.4316,2017-10-17 23:57:00
177,BNYB158,"1872 Queen St E, Toronto, ON M4L 1H2",2017-10-17 00:00:00,43.66867,-79.30663,2017-10-17 05:13:00,BNYB158,"46 Dynevor Rd, York, ON M6E 3X1",2017-10-17 05:38:00,43.69159,-79.44962,2017-10-17 23:57:00
179,BNYB159,"40 Ingham Ave, Toronto, ON M4K 1G6",2017-10-17 00:00:00,43.67196,-79.35207,2017-10-17 09:25:00,BNYB159,On street-18 Emily St(extra parking in garage),2017-10-17 09:58:00,43.64659,-79.38511,2017-10-17 15:37:00
180,BNYB159,On street-18 Emily St(extra parking in garage),2017-10-17 09:58:00,43.64659,-79.38511,2017-10-17 15:37:00,BNYB159,"270 Willow Ave, Toronto, ON M4E 3K7",2017-10-17 16:17:00,43.6782,-79.28854,2017-10-17 16:43:00
181,BNYB159,"270 Willow Ave, Toronto, ON M4E 3K7",2017-10-17 16:17:00,43.6782,-79.28854,2017-10-17 16:43:00,BNYB159,"242 Willow Ave, Toronto, ON M4E 3K7",2017-10-17 17:18:00,43.67751,-79.28823,2017-10-17 23:57:00
183,BNYB160,"1909 Danforth Ave, Toronto, ON M4C 1J4",2017-10-17 00:00:00,43.68486,-79.3164,2017-10-17 07:24:00,BNYB160,"78 W Lynn Ave, Toronto, ON M4C 3W2",2017-10-17 07:29:00,43.68362,-79.31572,2017-10-17 17:23:00
184,BNYB160,"78 W Lynn Ave, Toronto, ON M4C 3W2",2017-10-17 07:29:00,43.68362,-79.31572,2017-10-17 17:23:00,BNYB160,"1339-1341 Queen St E, Toronto, ON M4L 1C6",2017-10-17 18:23:00,43.66409,-79.32645,2017-10-17 19:39:00
185,BNYB160,"1339-1341 Queen St E, Toronto, ON M4L 1C6",2017-10-17 18:23:00,43.66409,-79.32645,2017-10-17 19:39:00,BNYB160,"1591 Queen St E, Toronto, ON M4L 1E5",2017-10-17 20:30:00,43.66611,-79.3174,2017-10-17 23:57:00
187,BNYB163,"78-80 Victoria Park Ave, Scarborough, ON M4E 3R9",2017-10-17 00:00:00,43.67726,-79.28148,2017-10-17 20:10:00,BNYB163,"15 Gormley Ave, Toronto, ON M4V 1Y9",2017-10-17 21:56:00,43.69461,-79.39727,2017-10-17 23:57:00
189,BNYB167,Green P-363 Adelaide St W(no double parking),2017-10-17 00:00:00,43.6466,-79.39477,2017-10-17 07:55:00,BNYB167,"50 Oriole Rd, Toronto, ON M4V 2E8",2017-10-17 08:30:00,43.68867,-79.4006,2017-10-17 12:21:00
190,BNYB167,"50 Oriole Rd, Toronto, ON M4V 2E8",2017-10-17 08:30:00,43.68867,-79.4006,2017-10-17 12:21:00,BNYB167,"184 Bellwoods Ave, Toronto, ON M6J 2P9",2017-10-17 12:46:00,43.65113,-79.4129,2017-10-17 15:07:00
191,BNYB167,"184 Bellwoods Ave, Toronto, ON M6J 2P9",2017-10-17 12:46:00,43.65113,-79.4129,2017-10-17 15:07:00,BNYB167,"563 Huron St, Toronto, ON M5R 2R6",2017-10-17 15:42:00,43.6717,-79.40326,2017-10-17 15:52:00
192,BNYB167,"563 Huron St, Toronto, ON M5R 2R6",2017-10-17 15:42:00,43.6717,-79.40326,2017-10-17 15:52:00,BNYB167,"23 Brant St, Toronto, ON M5V 2L5",2017-10-17 16:33:00,43.64644,-79.39667,2017-10-17 16:38:00
193,BNYB167,"23 Brant St, Toronto, ON M5V 2L5",2017-10-17 16:33:00,43.64644,-79.39667,2017-10-17 16:38:00,BNYB167,"Simonetta Lane, Toronto, ON M6J 2P1",2017-10-17 17:03:00,43.65445,-79.41359,2017-10-17 23:57:00
195,BNYB169,"1040 Queen St W, Toronto, ON M6J 1H7",2017-10-17 00:00:00,43.64392,-79.42034,2017-10-17 07:04:00,BNYB169,"14 Brookfield St, Toronto, ON M6J 3A9",2017-10-17 07:14:00,43.6445,-79.42024,2017-10-17 08:45:00
196,BNYB169,"14 Brookfield St, Toronto, ON M6J 3A9",2017-10-17 07:14:00,43.6445,-79.42024,2017-10-17 08:45:00,BNYB169,"1624 Queen St W, Toronto, ON M6R 1B2",2017-10-17 09:30:00,43.63965,-79.44281,2017-10-17 12:11:00
197,BNYB169,"1624 Queen St W, Toronto, ON M6R 1B2",2017-10-17 09:30:00,43.63965,-79.44281,2017-10-17 12:11:00,BNYB169,"758 Adelaide St W, Toronto, ON M6J 1B1",2017-10-17 12:31:00,43.64417,-79.40832,2017-10-17 17:13:00
198,BNYB169,"758 Adelaide St W, Toronto, ON M6J 1B1",2017-10-17 12:31:00,43.64417,-79.40832,2017-10-17 17:13:00,BNYB169,"18 Laidlaw St, Toronto, ON M6K 1X2",2017-10-17 17:53:00,43.64036,-79.42651,2017-10-17 17:53:00
199,BNYB169,"18 Laidlaw St, Toronto, ON M6K 1X2",2017-10-17 17:53:00,43.64036,-79.42651,2017-10-17 17:53:00,BNYB169,"43 Wolseley St, Toronto, ON M5T 1A3",2017-10-17 18:08:00,43.64841,-79.40213,2017-10-17 19:04:00
200,BNYB169,"43 Wolseley St, Toronto, ON M5T 1A3",2017-10-17 18:08:00,43.64841,-79.40213,2017-10-17 19:04:00,BNYB169,Targetpark-539 King St W (1 Spot),2017-10-17 20:40:00,43.64446,-79.39813,2017-10-17 20:40:00
201,BNYB169,Targetpark-539 King St W (1 Spot),2017-10-17 20:40:00,43.64446,-79.39813,2017-10-17 20:40:00,BNYB169,"629 Christie St, Toronto, ON M6G 3E6",2017-10-17 21:06:00,43.68068,-79.42521,2017-10-17 23:57:00
203,BNYB171,"39 Natalie Pl, Toronto, ON M4M 3P6",2017-10-17 00:00:00,43.66275,-79.34218,2017-10-17 05:23:00,BNYB171,"14-16 High Park Gardens, Toronto, ON M6R 1S9",2017-10-17 05:43:00,43.6491,-79.45616,2017-10-17 13:06:00
204,BNYB171,"14-16 High Park Gardens, Toronto, ON M6R 1S9",2017-10-17 05:43:00,43.6491,-79.45616,2017-10-17 13:06:00,BNYB171,"66 Oakmount Rd, Toronto, ON M6P 2M4",2017-10-17 13:26:00,43.65591,-79.46304,2017-10-17 14:02:00
205,BNYB171,"66 Oakmount Rd, Toronto, ON M6P 2M4",2017-10-17 13:26:00,43.65591,-79.46304,2017-10-17 14:02:00,BNYB171,"29 Oakmount Rd, Toronto, ON M6P 2M3",2017-10-17 14:17:00,43.65553,-79.46284,2017-10-17 18:59:00
206,BNYB171,"29 Oakmount Rd, Toronto, ON M6P 2M3",2017-10-17 14:17:00,43.65553,-79.46284,2017-10-17 18:59:00,BNYB171,"1830 Bloor St W, Old Toronto, ON M6P 0A2",2017-10-17 19:09:00,43.65418,-79.46302,2017-10-17 23:57:00
208,BNYB174,"1442-1444 Dundas St E, Toronto, ON M4M 1S8",2017-10-17 00:00:00,43.6663,-79.33362,2017-10-17 00:20:00,BNYB174,"4 Connaught Cir, York, ON M6C 2S7",2017-10-17 00:46:00,43.68876,-79.42533,2017-10-17 14:32:00
209,BNYB174,"4 Connaught Cir, York, ON M6C 2S7",2017-10-17 00:46:00,43.68876,-79.42533,2017-10-17 14:32:00,BNYB174,"214 Heath St W, Toronto, ON M4V 1V5",2017-10-17 14:42:00,43.68684,-79.4118,2017-10-17 16:02:00
210,BNYB174,"214 Heath St W, Toronto, ON M4V 1V5",2017-10-17 14:42:00,43.68684,-79.4118,2017-10-17 16:02:00,BNYB174,"453 Spadina Rd, Toronto, ON M5P 1N5",2017-10-17 17:18:00,43.68961,-79.41275,2017-10-17 18:59:00
211,BNYB174,"453 Spadina Rd, Toronto, ON M5P 1N5",2017-10-17 17:18:00,43.68961,-79.41275,2017-10-17 18:59:00,BNYB174,"2 Thelma Ave, Toronto, ON M4V 1X9",2017-10-17 19:39:00,43.68957,-79.41273,2017-10-17 23:57:00
214,BNYB178,Targetpark-539 King St W (1 Spot),2017-10-17 00:00:00,43.64446,-79.39813,2017-10-17 16:53:00,BNYB178,"62-64 Moutray St, Toronto, ON M6K 1W5",2017-10-17 17:23:00,43.65121,-79.43531,2017-10-17 23:32:00
215,BNYB178,"62-64 Moutray St, Toronto, ON M6K 1W5",2017-10-17 17:23:00,43.65121,-79.43531,2017-10-17 23:32:00,BNYB178,"1680-1688 Dundas St W, Toronto, ON M6K 1V3",2017-10-17 23:37:00,43.65011,-79.43811,2017-10-17 23:57:00
217,BNYB179,"238 Dewhurst Blvd N, East York, ON M4J 3K5",2017-10-17 00:00:00,43.6869,-79.34207,2017-10-17 00:10:00,BNYB179,"66 Rivercourt Blvd, East York, ON M4J 3A4",2017-10-17 00:35:00,43.69648,-79.34935,2017-10-17 07:09:00
218,BNYB179,"66 Rivercourt Blvd, East York, ON M4J 3A4",2017-10-17 00:35:00,43.69648,-79.34935,2017-10-17 07:09:00,BNYB179,"50-56 Hillside Dr, East York, ON M4K 2M2",2017-10-17 08:10:00,43.68795,-79.35698,2017-10-17 23:57:00
220,BNYB184,"94 Virginia Ave, East York, ON M4C 2S9",2017-10-17 00:00:00,43.69476,-79.32164,2017-10-17 10:24:00,BNYB184,"24-48 Arundel Ave, Toronto, ON M4K 1P3",2017-10-17 11:09:00,43.67806,-79.35087,2017-10-17 18:38:00
221,BNYB184,"24-48 Arundel Ave, Toronto, ON M4K 1P3",2017-10-17 11:09:00,43.67806,-79.35087,2017-10-17 18:38:00,BNYB184,"947 Logan Ave, Toronto, ON M4K 3E3",2017-10-17 19:24:00,43.67954,-79.34934,2017-10-17 20:15:00
222,BNYB184,"947 Logan Ave, Toronto, ON M4K 3E3",2017-10-17 19:24:00,43.67954,-79.34934,2017-10-17 20:15:00,BNYB184,"44 Carlaw Ave, Toronto, ON M4M 2R7",2017-10-17 20:45:00,43.65679,-79.33838,2017-10-17 22:52:00
223,BNYB184,"44 Carlaw Ave, Toronto, ON M4M 2R7",2017-10-17 20:45:00,43.65679,-79.33838,2017-10-17 22:52:00,BNYB184,"1267-1275 Queen St E, Toronto, ON M4L 1C2",2017-10-17 23:02:00,43.66351,-79.32896,2017-10-17 23:57:00
225,BNYB185,"1625-1661 Danforth Ave, Toronto, ON M4C 1H7",2017-10-17 00:00:00,43.68367,-79.32181,2017-10-17 07:14:00,BNYB185,"126-128 Bastedo Ave, Toronto, ON M4C 3N1",2017-10-17 07:24:00,43.68304,-79.3187,2017-10-17 09:15:00
226,BNYB185,"126-128 Bastedo Ave, Toronto, ON M4C 3N1",2017-10-17 07:24:00,43.68304,-79.3187,2017-10-17 09:15:00,BNYB185,"19 Victor Ave, Toronto, ON M4K 1A7",2017-10-17 09:58:00,43.66716,-79.35197,2017-10-17 10:24:00
227,BNYB185,"19 Victor Ave, Toronto, ON M4K 1A7",2017-10-17 09:58:00,43.66716,-79.35197,2017-10-17 10:24:00,BNYB185,"160 Hanson St, Toronto, ON M4C 1A6",2017-10-17 10:44:00,43.68067,-79.31825,2017-10-17 10:44:00
228,BNYB185,"160 Hanson St, Toronto, ON M4C 1A6",2017-10-17 10:44:00,43.68067,-79.31825,2017-10-17 10:44:00,BNYB185,"469-475 Heath St E, East York, ON M4G 1B7",2017-10-17 11:25:00,43.69559,-79.37014,2017-10-17 16:48:00
229,BNYB185,"469-475 Heath St E, East York, ON M4G 1B7",2017-10-17 11:25:00,43.69559,-79.37014,2017-10-17 16:48:00,BNYB185,"2b Croydon Rd, York, ON M6C 1S7",2017-10-17 17:43:00,43.69307,-79.42318,2017-10-17 23:57:00
231,BNYB187,"59 Enroutes St, Toronto, ON M4E 0A6",2017-10-17 00:00:00,43.68753,-79.29025,2017-10-17 07:04:00,BNYB187,Green P-37 Yorkville Ave (garage),2017-10-17 07:45:00,43.67129,-79.38933,2017-10-17 19:44:00
232,BNYB187,Green P-37 Yorkville Ave (garage),2017-10-17 07:45:00,43.67129,-79.38933,2017-10-17 19:44:00,BNYB187,"185 Balmoral Ave, Toronto, ON M4V 1J8",2017-10-17 20:05:00,43.68385,-79.4025,2017-10-17 23:57:00
234,BNYB189,"83 Bain Ave, Toronto, ON M4K",2017-10-17 00:00:00,43.6716,-79.34867,2017-10-17 05:49:00,BNYB189,"24 Mann Ave, Toronto, ON M4S 2Y3",2017-10-17 06:29:00,43.70924,-79.37787,2017-10-17 08:45:00
235,BNYB189,"24 Mann Ave, Toronto, ON M4S 2Y3",2017-10-17 06:29:00,43.70924,-79.37787,2017-10-17 08:45:00,BNYB189,TargetPark-88 Isabella St (no double parking),2017-10-17 11:40:00,43.66878,-79.38136,2017-10-17 16:43:00
236,BNYB189,TargetPark-88 Isabella St (no double parking),2017-10-17 11:40:00,43.66878,-79.38136,2017-10-17 16:43:00,BNYB189,Impark-47 Richmond St E (dedicated spaces only),2017-10-17 17:38:00,43.65218,-79.37617,2017-10-17 18:13:00
237,BNYB189,Impark-47 Richmond St E (dedicated spaces only),2017-10-17 17:38:00,43.65218,-79.37617,2017-10-17 18:13:00,BNYB189,"1625-1661 Danforth Ave, Toronto, ON M4C 1H7",2017-10-17 18:54:00,43.68373,-79.32166,2017-10-17 23:57:00
239,BNYB191,"334 Ryding Ave, Toronto, ON M6N 1H5",2017-10-17 00:35:00,43.66826,-79.48211,2017-10-17 07:45:00,BNYB191,"182 Mulock Ave, Toronto, ON M6N 3C8",2017-10-17 08:05:00,43.67223,-79.46639,2017-10-17 14:42:00
240,BNYB191,"182 Mulock Ave, Toronto, ON M6N 3C8",2017-10-17 08:05:00,43.67223,-79.46639,2017-10-17 14:42:00,BNYB191,"2 French Ave, York, ON M6N 4A5",2017-10-17 15:17:00,43.66751,-79.49115,2017-10-17 16:48:00
241,BNYB191,"2 French Ave, York, ON M6N 4A5",2017-10-17 15:17:00,43.66751,-79.49115,2017-10-17 16:48:00,BNYB191,"1822 Bloor St W, Toronto, ON M6P 3K6",2017-10-17 18:43:00,43.65429,-79.46286,2017-10-17 23:57:00
243,BNYB192,Green P-800 Fleet St(No Double Parking),2017-10-17 00:00:00,43.63691,-79.40972,2017-10-17 18:08:00,BNYB192,"86 A Waverley Rd, Toronto, ON M4L 3T1",2017-10-17 18:33:00,43.66899,-79.30058,2017-10-17 21:46:00
244,BNYB192,"86 A Waverley Rd, Toronto, ON M4L 3T1",2017-10-17 18:33:00,43.66899,-79.30058,2017-10-17 21:46:00,BNYB192,"1852 A Queen St E, Toronto, ON M4L 1H1",2017-10-17 21:56:00,43.66847,-79.30751,2017-10-17 23:57:00
246,BNYB194,"Kay Gardner Beltline Trail, Toronto, ON M4V",2017-10-17 00:00:00,43.69597,-79.39929,2017-10-17 05:03:00,BNYB194,On street-18 Emily St(extra parking in garage),2017-10-17 05:18:00,43.64659,-79.38511,2017-10-17 11:35:00
247,BNYB194,On street-18 Emily St(extra parking in garage),2017-10-17 05:18:00,43.64659,-79.38511,2017-10-17 11:35:00,BNYB194,"50 Lynn Williams St, Toronto, ON M6K 3R7",2017-10-17 11:50:00,43.63912,-79.41553,2017-10-17 17:03:00
248,BNYB194,"50 Lynn Williams St, Toronto, ON M6K 3R7",2017-10-17 11:50:00,43.63912,-79.41553,2017-10-17 17:03:00,BNYB194,"87 Jameson Ave, Toronto, ON M6K 2W8",2017-10-17 17:18:00,43.63476,-79.43462,2017-10-17 21:36:00
249,BNYB194,"87 Jameson Ave, Toronto, ON M6K 2W8",2017-10-17 17:18:00,43.63476,-79.43462,2017-10-17 21:36:00,BNYB194,"126 Close Ave, Toronto, ON M6K 2V5",2017-10-17 23:37:00,43.63786,-79.4349,2017-10-17 23:57:00
251,BNYB200,"1872 Queen St E, Toronto, ON M4L 1H2",2017-10-17 00:00:00,43.66869,-79.30641,2017-10-17 06:49:00,BNYB200,"40 Rainsford Rd, Toronto, ON M4L 3N4",2017-10-17 06:59:00,43.66991,-79.30752,2017-10-17 09:53:00
252,BNYB200,"40 Rainsford Rd, Toronto, ON M4L 3N4",2017-10-17 06:59:00,43.66991,-79.30752,2017-10-17 09:53:00,BNYB200,Green P-25 Dundas St E(no double parking),2017-10-17 10:24:00,43.656,-79.37993,2017-10-17 20:05:00
253,BNYB200,Green P-25 Dundas St E(no double parking),2017-10-17 10:24:00,43.656,-79.37993,2017-10-17 20:05:00,BNYB200,Green P-10 Portland St(No Double Parking),2017-10-17 20:56:00,43.64164,-79.39916,2017-10-17 22:21:00
254,BNYB200,Green P-10 Portland St(No Double Parking),2017-10-17 20:56:00,43.64164,-79.39916,2017-10-17 22:21:00,BNYB200,"681 Craven Rd, Toronto, ON M4L 2Z7",2017-10-17 22:47:00,43.67488,-79.32221,2017-10-17 23:57:00
256,BNYB207,"202 Glebemount Ave, East York, ON M4C 3T1",2017-10-17 00:00:00,43.69178,-79.32083,2017-10-17 09:05:00,BNYB207,"130 Lamb Ave, Toronto, ON M4J 4M6",2017-10-17 09:25:00,43.68109,-79.32897,2017-10-17 12:46:00
257,BNYB207,"130 Lamb Ave, Toronto, ON M4J 4M6",2017-10-17 09:25:00,43.68109,-79.32897,2017-10-17 12:46:00,BNYB207,"235 Strathmore Blvd, Toronto, ON M4J 1P7",2017-10-17 15:12:00,43.68293,-79.32959,2017-10-17 16:28:00
258,BNYB207,"235 Strathmore Blvd, Toronto, ON M4J 1P7",2017-10-17 15:12:00,43.68293,-79.32959,2017-10-17 16:28:00,BNYB207,"100 Woodfield Rd, Toronto, ON M4L 2W6",2017-10-17 17:13:00,43.6669,-79.32197,2017-10-17 17:58:00
259,BNYB207,"100 Woodfield Rd, Toronto, ON M4L 2W6",2017-10-17 17:13:00,43.6669,-79.32197,2017-10-17 17:58:00,BNYB207,Green P-25 Dundas St E(no double parking),2017-10-17 19:09:00,43.656,-79.37993,2017-10-17 19:09:00
260,BNYB207,Green P-25 Dundas St E(no double parking),2017-10-17 19:09:00,43.656,-79.37993,2017-10-17 19:09:00,BNYB207,"Thompson St, Toronto, ON M4M",2017-10-17 20:20:00,43.65953,-79.35053,2017-10-17 21:11:00
